student_id,gender,age,parental_education,study_time,attendance_rate,previous_grades,extracurricular_activities,internet_access,tutoring,family_support,health,absences,failures,final_grade,pass_fail_status,performance_category
STU_2364,Male,18,High School,6.5,83.0,75.7,No,Yes,Yes,Yes,Good,8,0,76.4,Pass,Good
STU_2365,Female,18,Master/Doctorate,4.0,89.2,85.1,Yes,Yes,No,Yes,Excellent,4,0,83.4,Pass,Good
STU_2366,Male,18,High School,9.2,71.4,74.1,Yes,Yes,No,Yes,Good,10,0,72.9,Pass,Good
STU_2367,Male,17,High School,11.8,79.4,72.2,No,Yes,No,No,Poor,9,0,68.0,Pass,Satisfactory
STU_2368,Female,19,High School,3.9,93.6,73.9,No,Yes,No,Yes,Good,3,0,69.6,Pass,Satisfactory
STU_2369,Female,17,Bachelor,3.6,87.3,74.9,Yes,Yes,No,Yes,Fair,5,0,71.5,Pass,Good
STU_2370,Male,17,Some College,3.8,84.7,66.5,Yes,Yes,No,Yes,Excellent,6,1,60.1,Pass,Satisfactory
STU_2371,Female,16,Bachelor,7.5,84.7,74.7,No,Yes,Yes,Yes,Excellent,8,0,76.7,Pass,Good
STU_2372,Male,18,High School,17.5,64.1,66.6,Yes,Yes,Yes,Yes,Fair,13,1,61.3,Pass,Satisfactory
STU_2373,Female,18,Bachelor,16.1,89.0,77.1,No,Yes,No,No,Fair,5,0,85.8,Pass,Excellent
STU_2374,Female,17,Bachelor,9.2,76.7,81.9,No,Yes,Yes,Yes,Good,10,0,84.8,Pass,Good
STU_2375,Male,15,High School,3.8,84.3,70.2,Yes,Yes,Yes,Yes,Good,9,0,71.8,Pass,Good
STU_2376,Female,18,Some College,16.0,77.2,69.9,No,Yes,No,Yes,Poor,12,1,69.0,Pass,Satisfactory
STU_2377,Female,15,High School,16.4,96.9,82.1,No,Yes,No,Yes,Good,1,0,84.3,Pass,Good
STU_2378,Female,18,Master/Doctorate,4.9,67.0,65.1,Yes,No,No,Yes,Good,18,0,61.5,Pass,Satisfactory
STU_2379,Male,20,Some College,8.0,79.2,77.9,No,Yes,Yes,Yes,Fair,10,0,72.9,Pass,Good
STU_2380,Female,17,Master/Doctorate,11.8,92.7,87.5,No,Yes,Yes,Yes,Excellent,3,1,86.6,Pass,Excellent
STU_2381,Female,16,High School,14.9,81.7,69.5,No,Yes,Yes,Yes,Excellent,6,1,71.3,Pass,Good
STU_2382,Male,18,Bachelor,7.4,78.5,66.3,No,No,No,Yes,Excellent,8,2,56.6,Fail,Satisfactory
STU_2383,Female,18,Bachelor,12.4,90.3,83.7,Yes,Yes,Yes,No,Excellent,3,0,91.5,Pass,Excellent
STU_2384,Male,17,Bachelor,9.7,77.4,76.0,Yes,No,No,Yes,Fair,10,0,73.2,Pass,Good
STU_2385,Female,20,Master/Doctorate,9.4,77.7,75.0,Yes,Yes,No,No,Fair,10,0,70.5,Pass,Good
STU_2386,Male,15,High School,8.9,78.0,57.4,Yes,Yes,No,No,Fair,10,1,54.6,Fail,At Risk
STU_2387,Female,17,High School,17.9,69.3,80.0,Yes,No,Yes,Yes,Excellent,12,0,76.7,Pass,Good
STU_2388,Male,18,Bachelor,8.3,91.9,75.1,No,Yes,No,Yes,Excellent,4,0,73.6,Pass,Good
STU_2389,Female,18,Bachelor,10.3,91.5,86.1,No,Yes,No,Yes,Good,4,0,89.5,Pass,Excellent
STU_2390,Female,16,Some College,18.0,86.7,85.2,No,Yes,No,Yes,Excellent,8,0,84.9,Pass,Good
STU_2391,Female,18,High School,10.7,70.9,66.8,No,Yes,No,Yes,Good,10,0,68.2,Pass,Satisfactory
STU_2392,Female,17,Some College,6.0,93.1,69.6,No,Yes,Yes,No,Good,3,0,74.5,Pass,Good
STU_2393,Female,17,High School,7.8,87.2,72.7,Yes,Yes,No,No,Good,6,0,72.6,Pass,Good
STU_2394,Female,16,Some College,5.1,94.6,80.7,No,Yes,Yes,Yes,Poor,2,0,80.5,Pass,Good
STU_2395,Male,18,Some College,7.7,79.0,79.6,Yes,Yes,Yes,Yes,Poor,10,0,74.9,Pass,Good
STU_2396,Female,16,Bachelor,7.4,85.0,71.1,No,No,Yes,Yes,Good,6,1,74.1,Pass,Good
STU_2397,Female,16,High School,6.5,91.9,74.1,No,Yes,No,No,Good,4,0,74.8,Pass,Good
STU_2398,Male,16,Some College,8.9,96.5,86.6,Yes,Yes,No,Yes,Good,2,0,83.9,Pass,Good
STU_2399,Male,18,High School,3.1,68.6,62.5,No,Yes,Yes,Yes,Good,13,0,62.3,Pass,Satisfactory
STU_2400,Female,17,High School,20.0,99.0,88.4,Yes,Yes,No,No,Fair,2,0,95.5,Pass,Excellent
STU_2401,Female,18,Bachelor,7.5,97.2,83.2,Yes,Yes,Yes,Yes,Good,1,0,86.3,Pass,Excellent
STU_2402,Female,16,Master/Doctorate,8.0,86.9,65.3,No,No,No,No,Good,7,1,70.4,Pass,Good
STU_2403,Male,17,High School,15.8,85.4,76.8,Yes,Yes,Yes,Yes,Good,5,0,78.6,Pass,Good
STU_2404,Male,17,Bachelor,10.6,73.3,84.6,Yes,Yes,Yes,Yes,Excellent,9,0,78.6,Pass,Good
STU_2405,Female,18,Master/Doctorate,6.4,87.3,74.7,No,Yes,No,No,Good,8,0,73.1,Pass,Good
STU_2406,Male,19,Bachelor,6.9,69.8,62.0,No,Yes,Yes,Yes,Good,12,1,59.7,Fail,Satisfactory
STU_2407,Male,15,High School,13.6,81.7,66.9,No,No,No,Yes,Excellent,7,0,74.1,Pass,Good
STU_2408,Male,17,Master/Doctorate,14.5,86.2,99.5,No,Yes,Yes,Yes,Excellent,6,0,96.0,Pass,Excellent
STU_2409,Male,15,High School,6.1,91.2,75.4,Yes,Yes,No,Yes,Excellent,3,0,74.7,Pass,Good
STU_2410,Female,17,High School,15.6,83.3,84.5,Yes,Yes,Yes,Yes,Fair,6,0,87.9,Pass,Excellent
STU_2411,Female,16,None,3.3,69.0,42.1,No,Yes,No,Yes,Poor,13,2,36.5,Fail,At Risk
STU_2412,Female,16,Some College,16.7,97.3,73.4,No,Yes,No,Yes,Fair,4,0,77.9,Pass,Good
STU_2413,Female,17,High School,9.7,87.6,76.0,Yes,Yes,Yes,Yes,Fair,5,0,72.7,Pass,Good
STU_2414,Male,17,High School,15.5,81.2,63.9,No,Yes,No,No,Excellent,9,1,67.6,Pass,Satisfactory
STU_2415,Male,16,High School,11.2,88.6,74.0,No,Yes,Yes,No,Good,5,0,73.0,Pass,Good
STU_2416,Female,18,Bachelor,6.3,94.7,75.7,No,Yes,No,Yes,Fair,5,0,74.6,Pass,Good
STU_2417,Female,17,Bachelor,7.7,87.5,81.0,No,No,Yes,Yes,Fair,5,0,81.2,Pass,Good
STU_2418,Female,15,High School,6.4,75.3,60.7,Yes,No,No,Yes,Fair,11,1,59.4,Fail,Satisfactory
STU_2419,Male,18,Bachelor,5.4,89.8,78.9,No,Yes,No,Yes,Good,7,0,79.3,Pass,Good
STU_2420,Female,16,Bachelor,10.4,86.4,67.1,No,Yes,No,No,Good,8,1,66.8,Pass,Satisfactory
STU_2421,Female,17,Bachelor,2.7,82.6,69.4,Yes,Yes,No,No,Excellent,6,0,71.5,Pass,Good
STU_2422,Female,17,High School,7.4,94.9,68.7,No,Yes,No,Yes,Excellent,3,0,75.0,Pass,Good
STU_2423,Female,16,Bachelor,8.5,90.1,78.9,Yes,Yes,No,Yes,Fair,3,1,73.6,Pass,Good
STU_2424,Male,15,Master/Doctorate,2.8,83.6,65.5,Yes,Yes,No,Yes,Good,9,2,56.6,Fail,Satisfactory
STU_2425,Male,17,Bachelor,9.6,68.3,74.1,No,No,No,Yes,Fair,13,0,72.3,Pass,Good
STU_2426,Female,19,High School,11.2,84.7,68.0,Yes,No,Yes,Yes,Good,6,1,73.2,Pass,Good
STU_2427,Male,17,Some College,10.3,92.9,77.8,Yes,Yes,No,No,Excellent,3,0,76.3,Pass,Good
STU_2428,Male,17,Some College,10.2,73.3,64.9,No,Yes,No,No,Good,11,1,54.9,Fail,At Risk
STU_2429,Male,17,Some College,8.6,77.4,69.8,Yes,Yes,No,Yes,Good,11,1,65.9,Pass,Satisfactory
STU_2430,Female,16,High School,4.6,90.0,75.5,Yes,Yes,No,Yes,Good,4,0,76.6,Pass,Good
STU_2431,Female,17,High School,17.3,94.4,81.0,Yes,Yes,Yes,No,Poor,2,0,86.4,Pass,Excellent
STU_2432,Female,18,Bachelor,1.2,58.2,61.0,Yes,Yes,No,Yes,Poor,16,0,62.9,Pass,Satisfactory
STU_2433,Male,16,Bachelor,7.3,62.3,60.1,No,No,Yes,Yes,Good,15,0,57.6,Fail,Satisfactory
STU_2434,Female,16,High School,6.2,92.7,73.7,No,Yes,Yes,Yes,Good,6,0,71.6,Pass,Good
STU_2435,Female,16,Master/Doctorate,8.5,70.1,61.8,No,Yes,Yes,No,Fair,13,1,58.7,Fail,Satisfactory
STU_2436,Female,17,High School,5.2,88.1,78.8,No,Yes,No,Yes,Good,6,0,74.1,Pass,Good
STU_2437,Male,20,Bachelor,13.9,68.4,80.5,Yes,Yes,Yes,Yes,Excellent,11,1,75.7,Pass,Good
STU_2438,Female,15,Bachelor,3.2,91.5,78.8,No,Yes,Yes,No,Good,3,0,76.1,Pass,Good
STU_2439,Male,17,Bachelor,5.8,90.6,73.0,No,No,No,No,Good,5,0,76.8,Pass,Good
STU_2440,Male,16,Master/Doctorate,7.1,86.3,76.3,No,Yes,Yes,No,Good,5,0,79.4,Pass,Good
STU_2441,Female,20,High School,10.4,86.2,79.8,No,Yes,Yes,Yes,Good,7,0,75.5,Pass,Good
STU_2442,Male,16,Bachelor,10.4,77.0,73.4,No,Yes,Yes,Yes,Excellent,10,0,76.3,Pass,Good
STU_2443,Female,17,High School,12.9,71.0,71.1,No,Yes,Yes,No,Excellent,10,0,69.7,Pass,Satisfactory
STU_2444,Male,18,Bachelor,11.9,88.6,74.8,Yes,Yes,No,No,Good,5,0,77.5,Pass,Good
STU_2445,Female,18,Bachelor,7.4,79.4,69.7,No,Yes,Yes,Yes,Good,8,0,74.2,Pass,Good
STU_2446,Male,17,Bachelor,12.4,82.5,69.7,Yes,Yes,No,Yes,Fair,6,1,72.3,Pass,Good
STU_2447,Male,16,High School,7.4,93.8,79.0,Yes,Yes,No,No,Fair,4,0,79.6,Pass,Good
STU_2448,Male,17,Bachelor,3.1,73.4,63.7,Yes,Yes,Yes,No,Good,11,1,59.7,Fail,Satisfactory
STU_2449,Male,16,High School,3.3,79.6,73.2,Yes,Yes,Yes,Yes,Excellent,8,0,66.3,Pass,Satisfactory
STU_2450,Female,16,None,7.0,91.5,80.6,Yes,Yes,No,Yes,Good,5,0,74.5,Pass,Good
STU_2451,Male,17,Bachelor,4.4,91.4,75.8,Yes,Yes,No,Yes,Fair,5,0,74.5,Pass,Good
STU_2452,Male,16,Some College,7.7,89.6,81.4,No,Yes,Yes,Yes,Fair,4,0,85.9,Pass,Excellent
STU_2453,Male,16,Bachelor,12.1,92.2,80.7,No,Yes,Yes,Yes,Good,4,0,82.5,Pass,Good
STU_2454,Female,17,High School,6.6,82.8,65.3,No,Yes,No,Yes,Fair,9,0,64.7,Pass,Satisfactory
STU_2455,Male,20,High School,2.4,89.9,76.3,Yes,Yes,Yes,Yes,Fair,6,0,69.3,Pass,Satisfactory
STU_2456,Male,17,Bachelor,10.7,62.3,54.5,No,Yes,No,Yes,Good,14,1,53.8,Fail,At Risk
STU_2457,Male,15,Some College,6.2,83.9,74.6,No,Yes,No,Yes,Poor,7,1,67.8,Pass,Satisfactory
STU_2458,Female,15,High School,7.1,84.1,65.9,Yes,Yes,No,No,Good,8,0,64.8,Pass,Satisfactory
STU_2459,Male,19,Bachelor,23.0,66.5,88.6,No,Yes,Yes,Yes,Excellent,15,0,90.3,Pass,Excellent
STU_2460,Female,16,Some College,12.9,96.7,84.3,No,Yes,No,Yes,Fair,3,0,82.5,Pass,Good
STU_2461,Male,15,Some College,14.5,88.9,80.5,Yes,Yes,Yes,No,Good,5,0,87.9,Pass,Excellent
STU_2462,Female,17,Some College,6.7,98.6,73.9,No,Yes,No,Yes,Good,0,1,69.7,Pass,Satisfactory
STU_2463,Male,17,Bachelor,20.3,85.6,88.3,No,Yes,No,No,Good,7,0,93.7,Pass,Excellent
STU_2464,Male,17,Bachelor,4.9,94.3,82.3,Yes,Yes,No,No,Good,3,0,74.8,Pass,Good
STU_2465,Female,16,Bachelor,3.1,90.7,67.8,Yes,No,No,Yes,Good,4,0,69.7,Pass,Satisfactory
STU_2466,Male,15,High School,22.2,74.2,82.0,Yes,Yes,No,No,Excellent,10,0,83.3,Pass,Good
STU_2467,Female,20,Bachelor,2.4,76.1,57.8,Yes,Yes,No,Yes,Excellent,9,1,53.1,Fail,At Risk
STU_2468,Male,16,Bachelor,6.3,84.6,77.9,Yes,Yes,No,Yes,Good,6,0,76.2,Pass,Good
STU_2469,Male,17,Bachelor,10.8,77.9,78.2,Yes,Yes,Yes,Yes,Fair,9,0,77.0,Pass,Good
STU_2470,Male,18,High School,6.8,84.0,74.6,Yes,Yes,No,Yes,Poor,7,0,72.4,Pass,Good
STU_2471,Male,17,Bachelor,5.6,93.0,68.8,No,Yes,No,No,Fair,5,0,71.5,Pass,Good
STU_2472,Male,16,Bachelor,8.3,90.1,76.2,Yes,No,No,Yes,Good,4,0,83.9,Pass,Good
STU_2473,Female,16,High School,8.0,88.4,77.8,Yes,No,Yes,Yes,Poor,6,0,72.5,Pass,Good
STU_2474,Female,17,Some College,8.8,77.3,76.8,Yes,Yes,No,Yes,Good,9,0,73.5,Pass,Good
STU_2475,Male,18,Master/Doctorate,15.2,88.8,93.8,Yes,Yes,No,Yes,Excellent,6,0,90.7,Pass,Excellent
STU_2476,Male,19,None,11.2,74.7,73.5,Yes,Yes,No,Yes,Fair,12,1,64.9,Pass,Satisfactory
STU_2477,Male,16,Master/Doctorate,7.3,88.3,79.8,Yes,Yes,No,Yes,Excellent,5,0,78.6,Pass,Good
STU_2478,Male,16,Bachelor,9.4,74.2,80.3,Yes,Yes,Yes,No,Good,10,0,76.8,Pass,Good
STU_2479,Female,19,Some College,1.0,92.3,69.3,No,Yes,Yes,Yes,Fair,5,0,68.0,Pass,Satisfactory
STU_2480,Male,18,High School,7.5,88.1,72.4,No,Yes,Yes,No,Good,5,0,75.7,Pass,Good
STU_2481,Female,19,High School,9.8,70.6,81.1,Yes,Yes,Yes,Yes,Good,11,0,74.5,Pass,Good
STU_2482,Male,16,Master/Doctorate,5.3,68.4,65.3,Yes,Yes,No,No,Good,12,1,59.4,Fail,Satisfactory
STU_2483,Female,17,High School,6.4,96.4,74.1,No,No,No,No,Fair,3,0,74.2,Pass,Good
STU_2484,Female,18,Bachelor,12.9,91.6,80.1,No,Yes,No,Yes,Good,4,0,79.6,Pass,Good
STU_2485,Female,17,High School,4.3,93.1,77.1,Yes,Yes,No,Yes,Excellent,3,0,75.9,Pass,Good
STU_2486,Female,17,High School,13.1,89.7,83.5,No,Yes,Yes,No,Good,6,0,80.4,Pass,Good
STU_2487,Male,15,None,18.0,79.4,78.8,No,Yes,Yes,Yes,Fair,9,0,80.8,Pass,Good
STU_2488,Female,17,Some College,6.5,81.0,73.9,Yes,Yes,Yes,No,Good,9,0,73.8,Pass,Good
STU_2489,Female,16,Master/Doctorate,4.4,86.6,81.5,No,Yes,Yes,Yes,Good,5,0,80.1,Pass,Good
STU_2490,Female,17,High School,5.4,77.9,60.5,No,Yes,No,Yes,Good,10,1,51.9,Fail,At Risk
STU_2491,Female,19,High School,17.3,94.1,84.4,No,Yes,Yes,Yes,Good,4,0,87.6,Pass,Excellent
STU_2492,Female,17,High School,4.2,77.9,52.3,Yes,Yes,Yes,No,Good,8,2,45.2,Fail,At Risk
STU_2493,Female,18,Some College,4.4,88.3,78.6,Yes,Yes,Yes,Yes,Excellent,6,0,76.2,Pass,Good
STU_2494,Male,16,Some College,2.4,75.9,68.4,Yes,Yes,No,No,Good,10,0,66.0,Pass,Satisfactory
STU_2495,Male,17,Bachelor,6.3,78.1,66.2,Yes,Yes,No,No,Good,13,0,64.6,Pass,Satisfactory
STU_2496,Male,20,Some College,8.9,81.5,76.3,No,Yes,No,Yes,Fair,7,0,77.9,Pass,Good
STU_2497,Female,16,Some College,16.1,97.4,91.4,No,Yes,No,Yes,Excellent,3,0,92.1,Pass,Excellent
STU_2498,Female,15,High School,6.6,74.8,64.7,No,Yes,No,No,Excellent,12,0,64.0,Pass,Satisfactory
STU_2499,Male,17,Master/Doctorate,10.6,96.5,89.2,No,No,Yes,Yes,Fair,1,0,93.9,Pass,Excellent
STU_2500,Female,15,High School,5.5,62.5,56.9,Yes,Yes,No,No,Good,14,1,54.0,Fail,At Risk
STU_2501,Female,18,None,3.9,87.8,67.5,No,Yes,No,Yes,Fair,5,0,60.7,Pass,Satisfactory
STU_2502,Female,19,Bachelor,15.0,71.8,77.9,No,Yes,No,Yes,Excellent,12,0,74.3,Pass,Good
STU_2503,Female,17,Some College,8.8,51.1,48.9,Yes,Yes,No,No,Good,20,2,39.7,Fail,At Risk
STU_2504,Female,16,Some College,11.1,55.1,63.9,No,Yes,Yes,Yes,Fair,18,1,60.4,Pass,Satisfactory
STU_2505,Female,17,Some College,8.7,63.9,52.5,Yes,No,No,Yes,Excellent,13,1,50.4,Fail,At Risk
STU_2506,Male,18,Bachelor,3.0,81.6,67.1,No,Yes,Yes,Yes,Fair,7,0,68.0,Pass,Satisfactory
STU_2507,Male,15,High School,12.9,80.6,67.7,Yes,Yes,No,Yes,Excellent,8,1,68.3,Pass,Satisfactory
STU_2508,Male,17,Bachelor,5.3,69.6,56.8,Yes,Yes,Yes,Yes,Good,12,2,50.4,Fail,At Risk
STU_2509,Male,17,Some College,10.3,77.0,72.0,No,Yes,Yes,No,Good,9,0,71.4,Pass,Good
STU_2510,Male,17,Some College,4.0,78.2,59.0,No,No,No,Yes,Fair,9,1,56.8,Fail,Satisfactory
STU_2511,Male,16,Some College,4.2,91.5,69.3,Yes,Yes,No,Yes,Fair,4,0,77.0,Pass,Good
STU_2512,Male,18,High School,5.5,93.0,82.9,Yes,Yes,Yes,Yes,Good,3,0,80.5,Pass,Good
STU_2513,Female,15,Bachelor,4.7,81.3,72.3,Yes,Yes,No,Yes,Good,7,0,68.0,Pass,Satisfactory
STU_2514,Female,16,Some College,3.8,88.6,64.0,No,Yes,No,Yes,Fair,6,0,62.8,Pass,Satisfactory
STU_2515,Female,18,High School,21.9,69.1,73.8,No,Yes,Yes,No,Fair,12,0,75.5,Pass,Good
STU_2516,Male,18,Some College,8.1,67.7,51.5,No,Yes,No,No,Poor,12,2,50.2,Fail,At Risk
STU_2517,Male,15,Master/Doctorate,2.8,64.2,65.5,Yes,Yes,No,Yes,Good,15,2,51.8,Fail,At Risk
STU_2518,Female,16,Some College,3.9,74.1,65.2,No,Yes,No,Yes,Good,11,1,58.8,Fail,Satisfactory
STU_2519,Male,16,Master/Doctorate,4.9,98.0,80.2,Yes,Yes,No,Yes,Poor,2,0,80.2,Pass,Good
STU_2520,Female,16,High School,6.0,70.3,67.2,No,Yes,Yes,Yes,Good,10,1,56.9,Fail,Satisfactory
STU_2521,Male,16,None,11.6,83.4,74.1,Yes,Yes,No,Yes,Fair,8,0,70.5,Pass,Good
STU_2522,Female,15,High School,9.0,83.1,73.9,Yes,Yes,No,Yes,Excellent,6,1,60.1,Pass,Satisfactory
STU_2523,Female,17,Some College,8.0,98.3,92.2,No,Yes,No,Yes,Excellent,3,0,88.1,Pass,Excellent
STU_2524,Female,18,High School,3.2,96.8,64.7,Yes,No,Yes,Yes,Good,1,1,66.5,Pass,Satisfactory
STU_2525,Female,17,None,10.5,95.6,75.4,No,Yes,No,Yes,Excellent,3,0,72.6,Pass,Good
STU_2526,Female,17,Master/Doctorate,3.0,73.7,64.1,No,No,No,No,Excellent,11,0,60.8,Pass,Satisfactory
STU_2527,Female,15,Bachelor,7.1,84.0,70.7,Yes,No,Yes,Yes,Excellent,8,1,64.5,Pass,Satisfactory
STU_2528,Male,19,Bachelor,9.3,63.4,63.2,Yes,Yes,No,Yes,Good,14,2,46.9,Fail,At Risk
STU_2529,Male,18,High School,9.5,73.4,66.7,No,Yes,No,Yes,Good,9,0,60.1,Pass,Satisfactory
STU_2530,Female,18,High School,8.6,79.1,80.5,No,Yes,Yes,Yes,Fair,8,0,79.0,Pass,Good
STU_2531,Male,18,None,8.8,88.5,76.1,Yes,Yes,No,No,Good,4,0,72.4,Pass,Good
STU_2532,Male,19,Bachelor,8.4,87.9,73.9,Yes,Yes,Yes,Yes,Good,9,1,72.6,Pass,Good
STU_2533,Female,17,Master/Doctorate,3.5,93.9,75.8,No,Yes,No,Yes,Fair,2,0,82.8,Pass,Good
STU_2534,Female,16,Some College,3.4,95.6,70.0,No,Yes,No,Yes,Fair,3,0,73.5,Pass,Good
STU_2535,Female,17,High School,12.2,75.7,71.5,Yes,Yes,No,No,Good,10,0,71.3,Pass,Good
STU_2536,Female,18,Some College,12.3,83.9,86.1,Yes,Yes,No,Yes,Fair,6,0,81.1,Pass,Good
STU_2537,Male,18,High School,4.2,80.4,69.1,No,Yes,No,Yes,Good,9,0,69.8,Pass,Satisfactory
STU_2538,Female,17,High School,8.7,82.4,71.4,No,Yes,Yes,Yes,Excellent,6,1,72.3,Pass,Good
STU_2539,Male,15,Some College,9.7,80.4,77.1,No,Yes,No,Yes,Good,8,1,73.3,Pass,Good
STU_2540,Male,17,Bachelor,8.0,83.1,80.9,No,Yes,Yes,Yes,Good,7,0,79.8,Pass,Good
STU_2541,Female,19,High School,13.1,61.1,58.5,No,Yes,Yes,Yes,Good,17,2,48.8,Fail,At Risk
STU_2542,Male,17,None,6.2,56.1,62.4,Yes,No,Yes,Yes,Good,16,0,61.4,Pass,Satisfactory
STU_2543,Female,17,Master/Doctorate,6.5,90.0,73.6,No,Yes,No,No,Fair,6,0,77.3,Pass,Good
STU_2544,Male,16,High School,13.2,68.2,66.4,Yes,Yes,Yes,Yes,Excellent,15,1,61.8,Pass,Satisfactory
STU_2545,Female,17,None,3.6,80.4,71.5,No,Yes,Yes,Yes,Fair,9,0,66.2,Pass,Satisfactory
STU_2546,Male,19,High School,12.0,92.7,85.1,Yes,Yes,Yes,Yes,Fair,5,0,80.8,Pass,Good
STU_2547,Male,17,None,16.5,86.9,77.8,Yes,Yes,Yes,No,Excellent,7,0,82.0,Pass,Good
STU_2548,Female,18,High School,10.4,67.5,53.2,No,No,No,Yes,Fair,12,2,47.7,Fail,At Risk
STU_2549,Male,17,Bachelor,7.6,72.7,67.8,No,Yes,No,No,Good,10,1,63.9,Pass,Satisfactory
STU_2550,Male,17,High School,3.7,48.2,42.2,Yes,No,Yes,Yes,Poor,19,2,36.5,Fail,At Risk
STU_2551,Male,16,Some College,8.7,96.8,78.5,No,Yes,No,Yes,Fair,1,1,77.9,Pass,Good
STU_2552,Male,18,Bachelor,5.2,79.9,59.7,Yes,Yes,No,Yes,Fair,7,2,51.5,Fail,At Risk
STU_2553,Male,17,Some College,6.7,93.3,77.0,Yes,Yes,No,Yes,Poor,4,0,76.0,Pass,Good
STU_2554,Female,17,Bachelor,9.6,77.7,66.4,No,No,No,No,Good,10,0,68.6,Pass,Satisfactory
STU_2555,Female,17,Bachelor,4.8,96.6,80.6,Yes,Yes,No,No,Excellent,2,0,81.0,Pass,Good
STU_2556,Male,19,None,4.0,93.6,70.3,No,Yes,Yes,Yes,Good,2,0,65.7,Pass,Satisfactory
STU_2557,Female,15,Bachelor,5.8,82.9,67.4,Yes,Yes,No,Yes,Excellent,7,0,64.5,Pass,Satisfactory
STU_2558,Male,18,Some College,15.5,84.8,75.3,No,Yes,No,No,Fair,6,1,75.8,Pass,Good
STU_2559,Male,16,Master/Doctorate,9.7,89.6,78.3,No,Yes,No,Yes,Good,4,0,81.9,Pass,Good
STU_2560,Female,17,Some College,5.1,56.1,50.9,Yes,No,No,Yes,Fair,17,1,49.7,Fail,At Risk
STU_2561,Female,15,Master/Doctorate,5.4,58.5,62.4,Yes,Yes,Yes,Yes,Good,17,1,51.9,Fail,At Risk
STU_2562,Male,16,Bachelor,14.1,89.9,75.9,No,Yes,No,Yes,Good,8,0,81.2,Pass,Good
STU_2563,Female,17,High School,3.4,83.7,60.5,No,Yes,No,Yes,Good,6,0,61.5,Pass,Satisfactory
STU_2564,Male,15,Some College,15.4,60.0,73.2,Yes,Yes,Yes,Yes,Excellent,14,1,64.7,Pass,Satisfactory
STU_2565,Female,17,Master/Doctorate,4.7,80.6,76.2,Yes,Yes,Yes,Yes,Good,10,0,69.2,Pass,Satisfactory
STU_2566,Male,19,Bachelor,15.1,80.9,85.7,Yes,Yes,No,Yes,Good,7,0,87.1,Pass,Excellent
STU_2567,Female,16,High School,12.2,84.8,82.4,Yes,Yes,No,Yes,Excellent,7,0,75.8,Pass,Good
STU_2568,Male,18,Bachelor,4.3,71.4,73.6,Yes,Yes,No,Yes,Fair,10,0,64.0,Pass,Satisfactory
STU_2569,Female,17,High School,11.2,71.0,63.7,Yes,No,No,No,Good,11,0,64.4,Pass,Satisfactory
STU_2570,Male,17,None,2.9,97.9,60.1,No,No,No,Yes,Good,4,0,61.4,Pass,Satisfactory
STU_2571,Female,16,Some College,13.4,95.4,79.0,No,Yes,Yes,Yes,Good,3,1,81.6,Pass,Good
STU_2572,Male,16,High School,4.3,92.5,64.3,No,Yes,Yes,No,Fair,5,1,64.7,Pass,Satisfactory
STU_2573,Male,16,Bachelor,13.4,91.1,80.0,No,No,Yes,No,Good,4,0,95.0,Pass,Excellent
STU_2574,Female,15,High School,3.5,87.0,68.7,No,Yes,No,Yes,Good,5,0,68.8,Pass,Satisfactory
STU_2575,Female,16,Bachelor,4.4,76.8,70.1,No,Yes,Yes,Yes,Good,10,0,71.2,Pass,Good
STU_2576,Female,17,None,17.4,73.2,46.9,No,No,No,No,Fair,11,3,40.1,Fail,At Risk
STU_2577,Male,19,High School,10.2,83.8,76.4,No,Yes,No,No,Excellent,6,0,79.2,Pass,Good
STU_2578,Male,18,High School,4.7,89.5,72.7,No,Yes,Yes,No,Excellent,6,0,70.4,Pass,Good
STU_2579,Male,17,High School,9.1,94.7,80.8,Yes,Yes,Yes,No,Good,5,0,77.8,Pass,Good
STU_2580,Female,16,None,9.0,72.0,62.5,No,Yes,Yes,Yes,Good,12,0,61.2,Pass,Satisfactory
STU_2581,Female,16,High School,6.9,54.4,57.7,No,Yes,No,Yes,Excellent,18,0,53.4,Fail,At Risk
STU_2582,Male,16,Some College,9.0,60.1,46.7,No,Yes,Yes,Yes,Fair,16,2,41.6,Fail,At Risk
STU_2583,Female,16,High School,14.2,67.0,74.0,No,Yes,Yes,Yes,Fair,12,1,65.8,Pass,Satisfactory
STU_2584,Male,17,Some College,12.0,55.1,67.6,No,Yes,No,Yes,Good,21,1,54.7,Fail,At Risk
STU_2585,Female,17,High School,10.5,93.6,74.0,No,Yes,No,Yes,Excellent,2,0,76.2,Pass,Good
STU_2586,Male,17,Bachelor,4.6,90.0,82.1,Yes,Yes,Yes,Yes,Poor,4,0,82.7,Pass,Good
STU_2587,Female,17,Master/Doctorate,3.5,72.7,66.1,No,Yes,No,No,Excellent,11,0,65.9,Pass,Satisfactory
STU_2588,Female,18,Some College,7.6,97.3,77.3,Yes,Yes,Yes,Yes,Good,2,0,75.0,Pass,Good
STU_2589,Male,18,High School,12.1,74.3,63.6,No,Yes,No,Yes,Good,9,1,58.0,Fail,Satisfactory
STU_2590,Male,16,High School,2.1,95.2,70.5,No,Yes,No,Yes,Fair,3,1,68.0,Pass,Satisfactory
STU_2591,Male,19,Master/Doctorate,6.0,59.0,63.6,Yes,Yes,Yes,Yes,Fair,18,1,56.3,Fail,Satisfactory
